subID,resp_rate_trial_mean,resp_rate_trial_std,resp_pairs_sum_std,RTs_first_resp_mean,RTs_first_resp_std,resp_pairs_sum_slope,resp_pairs_sum_spearman_corr,resp_time_diff_mean,resp_time_diff_std,volatility,gold_vs_silver,run_burstiness,devaluation_ratio
164,2.764444444444444,0.25707012275053265,0.2026978533509578,1.2542,0.40258133753731473,0.1066666666666665,0.8999999999999998,0.35542625607779577,0.14790551714753203,0.1097328431372549,0.11555555555555541,-0.4124623459360805,0.5242718446601942
166,2.8088888888888888,0.2646425235953674,0.33236897539100924,0.6111000000000001,0.38351487005793605,0.17777777777777812,0.7999999999999999,0.35466427432216907,0.18698010371573334,0.10740353697749197,0.08888888888888857,-0.3097638308887349,0.9773299748110832
167,2.7133333333333334,0.5484933847744105,0.7836918013518919,1.2478000000000002,0.5062276167891278,0.4222222222222225,0.9999999999999999,0.36268455821635015,0.3653005481749123,0.11010741049125726,0.4044444444444446,0.0033869425922313746,0.7303664921465969
170,2.8022222222222224,0.45751760555899207,0.6064264888836514,1.955,3.249908032886811,0.2955555555555558,0.6668859288553501,0.3452517985611511,0.14709510306860182,0.08078887993553586,0.2711111111111113,-0.40264125561907443,0.5518716577540107
171,2.42,0.6460558822716752,1.2408081794828743,2.1999,1.4081587229033838,0.5933333333333333,0.7,0.3984708063021316,0.2515150029097298,0.11084190832553789,0.4133333333333331,-0.22631073019228187,1.0
172,0.6977777777777777,0.31465355346883084,0.6213088534360546,1.5722999999999998,0.948673934148785,-0.25111111111111123,-0.09999999999999999,1.4231776315789473,0.7788531435180637,0.4132857142857143,0.026666666666666616,-0.2933576870279219,0.4367816091954023
174,2.4355555555555557,0.4354900429440717,0.8501851650169009,1.9171999999999998,0.9697571059004644,0.5355555555555558,0.9999999999999999,0.39740423572744016,0.20437628065076718,0.15601951672862455,0.18666666666666654,-0.3209679876793669,1.0
175,2.66,0.3574102859220104,0.4168073836458854,1.2985000000000002,0.45471999931581836,0.07111111111111104,0.3,0.3697068239258635,0.1875701689381492,0.10481478334749364,0.11111111111111116,-0.3270214410734222,0.78239608801956
176,2.54,0.5151264710798048,0.9662962253169202,1.4318999999999997,1.5928489814724363,0.3511111111111112,0.3,0.38601059135039717,0.29424365800543056,0.1797845057880677,-0.07555555555555582,-0.13511766046367746,0.5281385281385281
178,2.586666666666667,0.46827471331800413,0.3932768321000699,1.7552999999999996,2.682430119209901,0.13333333333333333,0.6,0.3710580589254766,0.3841853560193963,0.13684965034965035,-0.382222222222222,0.01716487755699536,0.8440860215053764
181,2.224444444444445,0.6274428255340313,0.683202336133861,3.3835000000000006,3.0139833830552774,0.38222222222222213,0.8999999999999998,0.4218355196770938,0.3821868813981397,0.1714587155963303,0.1200000000000001,-0.04956463364972435,0.4745762711864407
183,2.628888888888889,0.3125276393812699,0.49854108143315834,1.5055,0.9500844699288584,0.2355555555555555,0.7,0.3716828644501279,0.21997993630504323,0.07352278589853826,0.2711111111111113,-0.2566001818471421,0.5401974612129761
185,2.5177777777777774,1.0314159830258365,1.9292165620297468,1.2150000000000003,0.5215994631899078,0.9155555555555558,0.6,0.39119857524487983,0.5163796299316104,0.11178885893980234,0.22666666666666657,0.1377101830882841,1.0
187,3.0022222222222217,0.3580851375112449,0.6338983834131675,1.2247,0.6090973375961075,0.3844444444444445,0.9999999999999999,0.32765324384787475,0.13721687202726643,0.08890984222389181,0.21777777777777763,-0.4098101979025874,1.0
188,2.3844444444444446,0.6393626799308357,1.1529457708917987,1.3457999999999999,0.49854182929374696,0.6577777777777778,0.9999999999999999,0.41260677328316087,0.26974167322501374,0.14603988603988602,0.32444444444444454,-0.20959761494844115,0.8096234309623431
192,2.188888888888889,0.4197131426165351,0.6999118110232723,2.6369,4.9240975811704715,0.37333333333333346,0.8999999999999998,0.43719384615384616,0.19919469380513138,0.13845906735751295,0.1200000000000001,-0.3742046720856987,0.5408163265306123
193,3.2022222222222227,0.5505901560055907,0.9798462968405297,1.2196000000000002,0.9410057503661826,0.4888888888888891,0.9999999999999999,0.30627323549965063,0.18659326801301265,0.10291907107670654,0.1377777777777771,-0.24298876003309267,0.973293768545994
194,2.7755555555555556,0.1441878062000741,0.1731337882736216,1.0149000000000001,0.5306087594033437,0.07555555555555547,0.35909242322980395,0.3558321226795803,0.12616001033612348,0.08419121236777868,0.05777777777777793,-0.4766619445400302,0.5034687809712587
195,2.6822222222222223,0.2889933334463029,0.41799048958405277,1.0038,0.445276892630991,0.18666666666666673,0.7,0.36891395154553047,0.17517894849026477,0.08395703454085932,0.137777777777778,-0.35625215178483055,0.5296229802513465
196,2.8311111111111114,0.10693382182292495,0.18882351809998207,1.1853000000000002,0.8714121425721714,0.08888888888888874,0.6,0.3479034810126582,0.10526380623535345,0.07251754385964913,-0.03555555555555534,-0.535571816820762,1.0
199,0.8511111111111112,0.23190036174568116,0.3241703560677417,2.77,1.362611544873381,-0.15111111111111114,-0.6668859288553501,0.9051260053619303,2.8714163766812915,1.058947658402204,-0.040000000000000036,0.5201695162938706,0.3859649122807017
202,2.3599999999999994,0.6228215808209854,0.9239742393929218,2.0120000000000005,1.4996488477862633,0.31111111111111134,0.19999999999999998,0.4109790874524715,0.3332609255101161,0.11779078694817659,0.3555555555555556,-0.10466136446822426,0.9587155963302753
203,2.442222222222222,0.6975127278315204,1.124628882546056,3.1792,2.1942673188713053,0.5644444444444447,0.7999999999999999,0.38220110192837464,0.4459957598373579,0.17302316960148287,0.06666666666666687,0.07680005918225674,0.410958904109589
205,1.791111111111111,0.7608528894218407,1.4817740451862607,1.5318,0.7753497848641533,0.848888888888889,0.8999999999999998,0.5484849246231155,0.24479303238300051,0.08324681933842241,0.26666666666666683,-0.38309980505198477,0.9724517906336088
207,2.74,0.4009659119569148,0.6068742013764437,0.9416000000000002,0.5534319590819935,-0.22000000000000017,-0.6,0.36232951757972204,0.1550262060218575,0.11544600164880461,0.2799999999999998,-0.4008694726490529,0.7230769230769231
208,2.9422222222222225,0.5105418192915657,0.7488921859472428,0.9713999999999998,0.4555773382326113,0.34444444444444466,0.7,0.33657762557077625,0.17583300726805817,0.12187883435582822,0.21333333333333293,-0.3138743281703075,0.802536231884058
