oldSubID,newID,group,site,day,run,resp_rate_trial_mean,resp_rate_trial_std,resp_pairs_sum_std,RTs_first_resp_mean,RTs_first_resp_std,isCorrectResp_prop_mean,isCorrectResp_prop_std,resp_pairs_sum_slope,resp_pairs_sum_spearman_corr,resp_time_diff_mean,resp_time_diff_std,volatility,right_vs_left,sweet_vs_salty,post_reward_RT_mean,post_reward_RT_std,resp_time_diff_after_reward_mean,resp_time_diff_after_reward_std,run_burstiness
49,150,1-day,Hamburg,1,1,5.08126294073291,0.293785482758612,0.273454421111255,1.0604944535891,0.306039132887593,0.991412343246708,0.0130990983381057,0.0703460381908116,0.6,0.1885435774816,0.13551930433489,0.0594775340137881,-61,55,0.0609989829762299,0.0856556244635281,-0.00719660362549673,0.0773121314405187,-0.163623408054296
50,151,1-day,Hamburg,1,1,1.41066485566437,0.262399324494022,0.499498455356611,1.26424333746445,0.47880976708611,0.990149510982844,0.0179620367657572,0.241211156291643,0.885714285714286,0.672831781442144,0.193925314033809,0.134867407102082,-22,-24,0.38746289088064,0.220517367564787,0.00749209817849046,0.104032488925084,-0.552526734315752
52,152,1-day,Hamburg,1,1,4.17389417764847,0.556551736171721,0.957060204670787,1.06867580159117,0.499208446664722,0.992032883585696,0.0144904202740721,-0.343229118002588,-0.428571428571429,0.226561121207267,0.176117823048149,0.0649238542289913,-95,-104,0.063889188876783,0.0374759516015506,0.000919996422025553,0.0278146926335052,-0.125269271906909
53,153,1-day,Hamburg,1,1,4.87865069393498,0.513452613710477,0.656591511528682,0.700202230495734,0.134008046581003,0.996098634905935,0.00683260890819103,0.270271638121522,0.771428571428571,0.201009949705669,0.134775524241168,0.0682540813430016,-24,22,0.0541365981316898,0.0391835258851169,-0.0126508395611574,0.0658006664837404,-0.197252205957508
54,154,3-day,Hamburg,1,1,3.84908819291859,0.332520121754722,0.511864345944385,0.837437282256606,0.280361106549308,0.994908612573298,0.00881229390079688,-0.0457200205890226,-0.2,0.252336880981485,0.166643310490598,0.0768618573251718,29,35,0.0936249395407715,0.0370306474114988,-0.00180189348074172,0.0407147725772597,-0.204528930567821
55,155,3-day,Hamburg,1,1,6.15664670448331,0.481653747666645,0.799616754214993,0.822483124861833,0.204778895729238,0.995365603597056,0.00718895110586424,0.252928033040178,0.542857142857143,0.158824740635799,0.108240550200713,0.0346236033310808,-31,-32,0.0430668308198654,0.0648568566298433,0.00412696116654843,0.0292389179440623,-0.189407579984072
56,156,1-day,Hamburg,1,1,4.74113180275026,0.372473552391309,0.674229466634099,1.35309726688888,0.305633624303934,0.994376584016945,0.0105937581569165,0.0248259961474188,0.0857142857142857,0.198889509779177,0.144656920850689,0.0693877073954004,-10,8,0.0614514895789719,0.0571350864616959,0.00978805782645342,0.162380610446035,-0.157861017007387
57,157,1-day,Hamburg,1,1,2.61513603332716,0.749198135498585,0.740447554227836,0.936440302417698,0.282144090670314,0.996487725524993,0.00820781255362796,-0.236654440067489,-0.771428571428571,0.369427633260686,0.333135230276758,0.114438718222793,157,153,0.407088393430224,1.06219936833292,0.339627854395903,1.48598109184993,-0.0516571610420648
58,158,3-day,Hamburg,1,1,2.08869798027928,0.315927078917214,0.631781349196762,1.06364373377738,0.329631648872094,0.991136586849334,0.0109708972093367,-0.195076447409545,-0.371428571428571,0.4554970258737,0.197460439720539,0.139748743126667,-18,21,0.244970665751421,0.130187194009225,-0.0295879267286755,0.155883270784006,-0.395181309273077
59,159,3-day,Hamburg,1,1,0.440873289036009,0.435300357089188,0.569706045537602,1.64172936000417,0.454606272648675,1,0,-0.107071311935859,-0.142857142857143,1.20727362994571,2.75735892856051,0.802679173578458,-55,-55,2.54156824367013,4.05394920448236,4.46168286707853,6.92965620608098,0.390978300193055
60,160,3-day,Hamburg,1,1,4.43861217701226,0.374686967308477,0.670001624468687,0.787800078601776,0.118027214386951,0.994941686024003,0.00626518103163378,0.232578908050424,0.542857142857143,0.214680309639586,0.119173862774809,0.056755257328977,7,-5,0.0793264229538219,0.0432729639103885,0.0129976324330093,0.0372679595926341,-0.286072347618379
61,161,3-day,Hamburg,1,1,1.61602280294798,1.33925665474152,1.91289679569968,1.06950460429317,0.214390245234749,0.973687356079383,0.0540778438107727,0.217557320146325,0.0857142857142857,0.410266239124822,1.14390940271099,0.256474359318416,122,-120,1.51444334575322,3.12613825426809,2.95612597694171,5.4630685783169,0.472046494513053
62,162,3-day,Hamburg,1,1,4.41171684895463,0.244362887625182,0.375220799634548,0.989510704080052,0.371392883112823,0.993917631067371,0.00865496141641622,0.0311633980956328,0.142857142857143,0.220181471534997,0.123869125184643,0.056507190213462,1,11,0.130211038914058,0.201987603988387,0.0144522018525332,0.0415711731325928,-0.279936576970501
63,163,3-day,Hamburg,1,1,4.9342286589814,0.353784362242693,0.497084285373978,1.07619697713698,0.341908776117685,0.996660006660007,0.00653338506498722,0.235958633827963,0.828571428571429,0.197586177012482,0.125012055901318,0.051839753816914,-28,20,0.0553143922089193,0.0345362766780726,-0.00595487235824115,0.0321198931765077,-0.224967509758668
